"id"	"sex"	"headband"	"age"	"college"	"tattoos"	"tchests"	"parrots"	"favorite.pirate"	"sword.type"	"sword.time"	"eyepatch"	"beard.length"	"fav.pixar"
"442"	442	"female"	"yes"	34	"JSSFP"	6	4	1	"Lewis Scot"	"cutlass"	1.1	1	0	"Monsters University"
"443"	443	"female"	"yes"	29	"JSSFP"	13	9	12	"Anicetus"	"cutlass"	0.25	1	0	"Inside Out"
"444"	444	"male"	"yes"	32	"JSSFP"	11	17	1	"Jack Sparrow"	"cutlass"	0.05	0	18	"Finding Nemo"
"445"	445	"male"	"yes"	21	"CCCC"	11	1	0	"Jack Sparrow"	"cutlass"	0.58	1	28	"Inside Out"
"446"	446	"female"	"yes"	36	"JSSFP"	7	29	4	"Lewis Scot"	"cutlass"	0.29	1	0	"Monsters University"
"447"	447	"female"	"yes"	35	"JSSFP"	7	1	5	"Anicetus"	"cutlass"	0.34	1	0	"Inside Out"
"448"	448	"male"	"yes"	23	"CCCC"	8	16	1	"Jack Sparrow"	"cutlass"	0.03	1	8	"Inside Out"
"449"	449	"male"	"yes"	27	"CCCC"	13	4	0	"Lewis Scot"	"cutlass"	0.27	1	23	"Inside Out"
"450"	450	"female"	"yes"	27	"CCCC"	9	12	4	"Jack Sparrow"	"cutlass"	0.2	0	0	"Up"
"451"	451	"female"	"yes"	27	"CCCC"	9	4	6	"Anicetus"	"banana"	49.89	1	0	"Inside Out"
"452"	452	"female"	"yes"	23	"CCCC"	1	9	2	"Anicetus"	"cutlass"	1.49	1	2	"Monsters University"
"453"	453	"male"	"yes"	29	"CCCC"	8	6	4	"Anicetus"	"cutlass"	2.35	1	25	"Inside Out"
"454"	454	"female"	"yes"	34	"JSSFP"	6	6	0	"Anicetus"	"cutlass"	0.06	0	2	"The Incredibles"
"455"	455	"male"	"yes"	28	"JSSFP"	12	18	0	"Jack Sparrow"	"cutlass"	0.01	1	21	"Brave"
"456"	456	"male"	"yes"	16	"CCCC"	7	1	1	"Anicetus"	"cutlass"	0.2	1	20	"Inside Out"
"457"	457	"male"	"yes"	26	"CCCC"	10	12	0	"Jack Sparrow"	"cutlass"	0.26	0	26	"Cars"
"458"	458	"other"	"no"	31	"CCCC"	3	6	2	"Anicetus"	"sabre"	6.15	0	13	"Monsters University"
"459"	459	"female"	"yes"	34	"JSSFP"	12	4	5	"Jack Sparrow"	"banana"	4.63	1	0	"Toy Story 3"
"460"	460	"male"	"yes"	34	"JSSFP"	13	0	3	"Jack Sparrow"	"cutlass"	0.98	0	15	"Finding Nemo"
"461"	461	"male"	"yes"	28	"CCCC"	13	7	1	"Hook"	"cutlass"	0.72	1	23	"A Bug's Life"
"462"	462	"male"	"yes"	34	"JSSFP"	11	1	1	"Jack Sparrow"	"cutlass"	0.4	0	9	"Finding Nemo"
"463"	463	"female"	"yes"	37	"JSSFP"	3	3	1	"Edward Low"	"cutlass"	0.67	0	0	"Finding Nemo"
"464"	464	"male"	"yes"	18	"CCCC"	12	0	1	"Jack Sparrow"	"cutlass"	0.63	1	22	"Monsters University"
"465"	465	"other"	"yes"	35	"JSSFP"	7	3	1	"Edward Low"	"cutlass"	1.52	1	11	"Inside Out"
"466"	466	"female"	"yes"	33	"JSSFP"	11	8	1	"Lewis Scot"	"cutlass"	0.29	1	0	"Monsters, Inc."
"467"	467	"male"	"yes"	25	"CCCC"	11	19	1	"Edward Low"	"cutlass"	0.76	1	20	"Inside Out"
"468"	468	"female"	"yes"	18	"CCCC"	12	5	3	"Anicetus"	"cutlass"	1.77	1	0	"The Incredibles"
"469"	469	"female"	"yes"	26	"CCCC"	9	6	2	"Lewis Scot"	"cutlass"	0.64	1	1	"Up"
"470"	470	"male"	"yes"	26	"CCCC"	19	0	5	"Jack Sparrow"	"cutlass"	0.06	1	27	"Inside Out"
"471"	471	"female"	"no"	33	"JSSFP"	0	0	4	"Blackbeard"	"scimitar"	6.92	0	0	"Finding Nemo"
"472"	472	"female"	"yes"	33	"JSSFP"	13	8	5	"Edward Low"	"cutlass"	0.11	1	0	"Finding Nemo"
"473"	473	"female"	"yes"	33	"JSSFP"	14	5	16	"Edward Low"	"cutlass"	0.4	1	0	"Up"
"474"	474	"male"	"yes"	19	"CCCC"	6	1	1	"Lewis Scot"	"cutlass"	1.17	0	18	"Monsters University"
"475"	475	"female"	"yes"	36	"JSSFP"	9	10	2	"Jack Sparrow"	"cutlass"	0.59	1	2	"Finding Nemo"
"476"	476	"other"	"yes"	27	"JSSFP"	9	3	5	"Edward Low"	"cutlass"	0.58	1	15	"Inside Out"
"477"	477	"male"	"yes"	31	"JSSFP"	16	3	4	"Jack Sparrow"	"cutlass"	0.71	1	19	"Inside Out"
"478"	478	"male"	"yes"	34	"JSSFP"	12	1	2	"Jack Sparrow"	"cutlass"	0.59	1	20	"Finding Nemo"
"479"	479	"female"	"yes"	27	"JSSFP"	4	17	2	"Anicetus"	"cutlass"	0.17	1	0	"Inside Out"
"480"	480	"other"	"yes"	26	"CCCC"	9	24	0	"Anicetus"	"cutlass"	4.22	1	10	"Toy Story"
"481"	481	"male"	"yes"	30	"CCCC"	4	8	2	"Jack Sparrow"	"cutlass"	1.09	1	16	"Inside Out"
"482"	482	"female"	"yes"	29	"JSSFP"	4	4	3	"Edward Low"	"cutlass"	0.51	0	0	"Finding Nemo"
"483"	483	"male"	"yes"	20	"CCCC"	10	1	0	"Edward Low"	"cutlass"	0.19	0	14	"Finding Nemo"
"484"	484	"male"	"yes"	31	"JSSFP"	11	14	2	"Lewis Scot"	"cutlass"	0.74	1	29	"Inside Out"
"485"	485	"female"	"yes"	23	"CCCC"	12	8	1	"Edward Low"	"cutlass"	0.26	1	2	"Cars 2"
"486"	486	"male"	"yes"	32	"JSSFP"	8	10	0	"Jack Sparrow"	"cutlass"	0.5	1	18	"WALL-E"
"487"	487	"male"	"yes"	24	"CCCC"	12	25	1	"Jack Sparrow"	"cutlass"	1.43	0	23	"Finding Nemo"
"488"	488	"female"	"yes"	34	"JSSFP"	7	7	1	"Lewis Scot"	"cutlass"	2.08	1	0	"Monsters University"
"489"	489	"male"	"yes"	24	"CCCC"	15	5	0	"Jack Sparrow"	"scimitar"	16.97	1	24	"Inside Out"
"490"	490	"female"	"yes"	31	"JSSFP"	12	1	6	"Lewis Scot"	"cutlass"	3.78	1	1	"A Bug's Life"
"491"	491	"female"	"yes"	33	"JSSFP"	11	3	1	"Blackbeard"	"cutlass"	1.37	0	0	"Finding Nemo"
"492"	492	"female"	"yes"	33	"JSSFP"	12	4	2	"Blackbeard"	"cutlass"	0.7	1	0	"WALL-E"
"493"	493	"female"	"no"	37	"JSSFP"	3	5	7	"Lewis Scot"	"banana"	18.22	1	0	"Inside Out"
"494"	494	"male"	"yes"	32	"CCCC"	13	19	2	"Edward Low"	"cutlass"	0.66	1	17	"Inside Out"
"495"	495	"male"	"yes"	27	"CCCC"	13	7	1	"Jack Sparrow"	"cutlass"	1.51	1	30	"Monsters University"
"496"	496	"female"	"yes"	26	"CCCC"	2	7	3	"Edward Low"	"cutlass"	0.13	1	0	"Up"
"497"	497	"female"	"yes"	36	"JSSFP"	8	1	10	"Hook"	"cutlass"	0.13	1	0	"WALL-E"
"498"	498	"male"	"yes"	28	"CCCC"	5	13	2	"Jack Sparrow"	"cutlass"	1.45	0	15	"Finding Nemo"
"499"	499	"male"	"yes"	30	"JSSFP"	9	9	2	"Jack Sparrow"	"cutlass"	0.86	0	19	"Finding Nemo"
"500"	500	"female"	"yes"	33	"JSSFP"	11	1	3	"Jack Sparrow"	"cutlass"	0.16	1	0	"Cars 2"
"501"	501	"male"	"yes"	21	"CCCC"	10	3	0	"Jack Sparrow"	"cutlass"	0.46	0	19	"Finding Nemo"
"502"	502	"male"	"yes"	21	"CCCC"	11	5	2	"Blackbeard"	"cutlass"	0.19	1	21	"Inside Out"
"503"	503	"male"	"yes"	26	"CCCC"	11	20	2	"Jack Sparrow"	"cutlass"	0.42	1	21	"The Incredibles"
"504"	504	"female"	"yes"	28	"CCCC"	8	6	1	"Lewis Scot"	"cutlass"	1.53	1	0	"The Incredibles"
"505"	505	"male"	"yes"	31	"JSSFP"	8	4	8	"Edward Low"	"cutlass"	0.85	1	6	"Up"
"506"	506	"female"	"yes"	36	"JSSFP"	8	1	0	"Jack Sparrow"	"cutlass"	0.22	1	0	"Inside Out"
"507"	507	"male"	"no"	29	"CCCC"	8	3	1	"Jack Sparrow"	"scimitar"	0.57	0	20	"Finding Nemo"
"508"	508	"male"	"yes"	32	"JSSFP"	9	7	6	"Jack Sparrow"	"banana"	33.92	1	16	"Up"
"509"	509	"male"	"yes"	13	"CCCC"	13	3	0	"Jack Sparrow"	"cutlass"	0.49	1	21	"Inside Out"
"510"	510	"female"	"yes"	23	"CCCC"	9	0	8	"Edward Low"	"cutlass"	0.82	0	0	"Finding Nemo"
"511"	511	"male"	"yes"	19	"CCCC"	9	4	1	"Jack Sparrow"	"cutlass"	1.77	1	21	"Inside Out"
"512"	512	"male"	"yes"	20	"CCCC"	5	3	4	"Edward Low"	"cutlass"	2.75	1	15	"Inside Out"
"513"	513	"male"	"yes"	27	"CCCC"	13	4	4	"Hook"	"cutlass"	0.07	1	31	"Inside Out"
"514"	514	"female"	"no"	36	"JSSFP"	6	12	6	"Anicetus"	"banana"	9.73	1	2	"Inside Out"
"515"	515	"male"	"yes"	21	"CCCC"	10	15	10	"Jack Sparrow"	"cutlass"	0.4	0	23	"Finding Nemo"
"516"	516	"female"	"yes"	37	"JSSFP"	14	5	0	"Blackbeard"	"cutlass"	1.11	1	0	"Inside Out"
"517"	517	"female"	"yes"	32	"JSSFP"	8	3	4	"Edward Low"	"cutlass"	0.07	1	0	"Toy Story"
"518"	518	"male"	"yes"	25	"CCCC"	5	1	4	"Edward Low"	"cutlass"	0.76	0	17	"Finding Nemo"
"519"	519	"male"	"yes"	26	"CCCC"	9	5	2	"Jack Sparrow"	"sabre"	2.06	1	19	"Inside Out"
"520"	520	"female"	"yes"	22	"CCCC"	11	2	1	"Anicetus"	"cutlass"	0.09	1	1	"Inside Out"
"521"	521	"female"	"yes"	35	"JSSFP"	9	13	1	"Blackbeard"	"cutlass"	0.53	0	1	"The Incredibles"
"522"	522	"female"	"yes"	22	"CCCC"	14	1	5	"Jack Sparrow"	"banana"	93	1	0	"Toy Story 3"
"523"	523	"female"	"yes"	23	"CCCC"	17	13	1	"Jack Sparrow"	"cutlass"	0.27	0	0	"Toy Story 2"
"524"	524	"male"	"yes"	24	"CCCC"	2	14	1	"Jack Sparrow"	"cutlass"	0.9	1	13	"Monsters University"
"525"	525	"male"	"no"	30	"JSSFP"	4	32	1	"Jack Sparrow"	"cutlass"	0.71	1	8	"WALL-E"
"526"	526	"male"	"yes"	27	"CCCC"	9	37	0	"Jack Sparrow"	"cutlass"	1.07	0	13	"Finding Nemo"
"527"	527	"female"	"yes"	22	"CCCC"	13	9	1	"Lewis Scot"	"banana"	26.05	0	0	"Finding Nemo"
"528"	528	"male"	"yes"	28	"JSSFP"	10	14	1	"Jack Sparrow"	"cutlass"	0.28	1	16	"Inside Out"
"529"	529	"male"	"yes"	21	"CCCC"	7	5	1	"Jack Sparrow"	"cutlass"	0.25	0	19	"Up"
"530"	530	"female"	"yes"	25	"CCCC"	11	1	4	"Jack Sparrow"	"cutlass"	0.37	1	0	"Monsters, Inc."
"531"	531	"male"	"yes"	26	"CCCC"	7	2	5	"Jack Sparrow"	"cutlass"	0.27	1	16	"Up"
"532"	532	"male"	"yes"	27	"CCCC"	7	8	2	"Jack Sparrow"	"cutlass"	0.34	1	15	"Monsters University"
"533"	533	"female"	"yes"	33	"JSSFP"	11	12	9	"Hook"	"cutlass"	0.11	1	1	"Inside Out"
"534"	534	"male"	"yes"	24	"CCCC"	3	10	5	"Jack Sparrow"	"cutlass"	0.38	1	13	"WALL-E"
"535"	535	"female"	"yes"	31	"JSSFP"	3	1	7	"Blackbeard"	"cutlass"	0.14	0	0	"Up"
"536"	536	"other"	"yes"	30	"CCCC"	9	5	4	"Hook"	"scimitar"	1.97	1	16	"Toy Story 2"
"537"	537	"male"	"no"	25	"CCCC"	2	17	0	"Edward Low"	"banana"	6.14	1	12	"Inside Out"
"538"	538	"male"	"yes"	28	"CCCC"	7	9	2	"Jack Sparrow"	"cutlass"	0.84	0	25	"Finding Nemo"
"539"	539	"other"	"yes"	24	"CCCC"	7	7	1	"Blackbeard"	"scimitar"	20.82	1	1	"Toy Story 3"
"540"	540	"female"	"yes"	21	"CCCC"	14	0	0	"Jack Sparrow"	"cutlass"	0.5	1	0	"Inside Out"
"541"	541	"female"	"yes"	32	"JSSFP"	7	8	14	"Edward Low"	"cutlass"	1.17	1	1	"Inside Out"
"542"	542	"male"	"yes"	30	"JSSFP"	12	9	1	"Hook"	"cutlass"	0.75	1	24	"Cars 2"
"543"	543	"male"	"yes"	18	"CCCC"	6	10	0	"Jack Sparrow"	"cutlass"	0.77	0	20	"Cars"
"544"	544	"male"	"yes"	23	"CCCC"	12	11	2	"Jack Sparrow"	"cutlass"	0.17	1	25	"WALL-E"
"545"	545	"female"	"yes"	27	"CCCC"	11	9	4	"Blackbeard"	"cutlass"	0.5	0	0	"Finding Nemo"
"546"	546	"female"	"no"	36	"JSSFP"	5	11	2	"Anicetus"	"sabre"	4.58	1	0	"The Incredibles"
"547"	547	"male"	"yes"	28	"CCCC"	12	2	5	"Jack Sparrow"	"cutlass"	0.05	1	16	"Toy Story"
"548"	548	"female"	"yes"	38	"JSSFP"	9	5	13	"Edward Low"	"cutlass"	0.89	1	0	"A Bug's Life"
"549"	549	"female"	"yes"	31	"CCCC"	9	6	4	"Blackbeard"	"sabre"	6.36	1	2	"Inside Out"
"550"	550	"female"	"yes"	36	"JSSFP"	7	7	2	"Jack Sparrow"	"cutlass"	0.86	0	0	"WALL-E"
"551"	551	"male"	"yes"	31	"CCCC"	6	4	4	"Jack Sparrow"	"cutlass"	0.33	1	22	"Inside Out"
"552"	552	"male"	"yes"	22	"CCCC"	9	13	0	"Edward Low"	"cutlass"	1.02	0	24	"Cars 2"
"553"	553	"male"	"yes"	18	"CCCC"	10	12	1	"Jack Sparrow"	"cutlass"	1.74	0	16	"Finding Nemo"
"554"	554	"female"	"yes"	18	"CCCC"	14	1	1	"Edward Low"	"cutlass"	0.27	0	1	"A Bug's Life"
"555"	555	"male"	"yes"	27	"CCCC"	13	3	4	"Jack Sparrow"	"cutlass"	0.7	0	27	"Finding Nemo"
"556"	556	"male"	"yes"	27	"CCCC"	10	6	4	"Jack Sparrow"	"cutlass"	0.08	0	18	"Finding Nemo"
"557"	557	"male"	"yes"	17	"CCCC"	17	8	4	"Jack Sparrow"	"cutlass"	0.41	0	32	"Finding Nemo"
"558"	558	"male"	"no"	24	"CCCC"	6	0	1	"Jack Sparrow"	"scimitar"	2.26	0	21	"Monsters University"
"559"	559	"male"	"yes"	22	"CCCC"	3	3	3	"Jack Sparrow"	"cutlass"	0.1	1	13	"Up"
"560"	560	"male"	"yes"	28	"CCCC"	12	10	1	"Edward Low"	"cutlass"	0.4	1	15	"WALL-E"
"561"	561	"female"	"yes"	40	"JSSFP"	11	7	7	"Lewis Scot"	"cutlass"	0.35	1	0	"Ratatouille"
"562"	562	"male"	"yes"	29	"CCCC"	13	18	0	"Jack Sparrow"	"cutlass"	0.56	1	16	"Inside Out"
"563"	563	"female"	"yes"	34	"JSSFP"	5	36	0	"Jack Sparrow"	"cutlass"	0.89	1	1	"Inside Out"
"564"	564	"female"	"no"	28	"CCCC"	5	8	2	"Edward Low"	"scimitar"	1.25	1	0	"A Bug's Life"
"565"	565	"male"	"yes"	23	"CCCC"	10	13	8	"Jack Sparrow"	"cutlass"	0	1	17	"Inside Out"
"566"	566	"male"	"yes"	29	"JSSFP"	8	4	6	"Jack Sparrow"	"cutlass"	1.22	0	25	"A Bug's Life"
"567"	567	"female"	"yes"	29	"CCCC"	8	12	1	"Jack Sparrow"	"cutlass"	1.13	1	1	"Inside Out"
"568"	568	"female"	"yes"	35	"JSSFP"	7	2	1	"Hook"	"cutlass"	0.27	0	2	"Finding Nemo"
"569"	569	"female"	"yes"	27	"CCCC"	20	1	5	"Edward Low"	"cutlass"	1.07	0	0	"Finding Nemo"
"570"	570	"male"	"yes"	24	"CCCC"	12	4	4	"Jack Sparrow"	"cutlass"	0.02	0	32	"Toy Story 2"
"571"	571	"male"	"yes"	27	"CCCC"	10	4	4	"Jack Sparrow"	"cutlass"	0.67	1	12	"Cars"
"572"	572	"male"	"yes"	29	"CCCC"	10	13	3	"Jack Sparrow"	"sabre"	7.93	0	11	"Finding Nemo"
"573"	573	"male"	"yes"	19	"CCCC"	14	9	4	"Hook"	"cutlass"	1.61	0	25	"Monsters University"
"574"	574	"female"	"yes"	31	"JSSFP"	14	16	6	"Edward Low"	"cutlass"	1.13	0	0	"Finding Nemo"
"575"	575	"male"	"no"	23	"CCCC"	8	1	4	"Lewis Scot"	"scimitar"	8.02	0	6	"Monsters, Inc."
"576"	576	"male"	"yes"	25	"CCCC"	7	18	1	"Jack Sparrow"	"cutlass"	0.61	0	18	"Brave"
"577"	577	"male"	"yes"	27	"CCCC"	11	2	1	"Edward Low"	"cutlass"	0.56	1	26	"Monsters University"
"578"	578	"male"	"yes"	34	"JSSFP"	10	15	1	"Jack Sparrow"	"scimitar"	0.02	0	21	"Finding Nemo"
"579"	579	"female"	"yes"	30	"JSSFP"	16	7	2	"Anicetus"	"cutlass"	0.74	1	0	"Inside Out"
"580"	580	"male"	"yes"	31	"JSSFP"	13	12	3	"Jack Sparrow"	"scimitar"	11.26	1	21	"Monsters, Inc."
"581"	581	"female"	"yes"	27	"CCCC"	9	15	4	"Lewis Scot"	"cutlass"	1.25	1	0	"Inside Out"
"582"	582	"male"	"yes"	22	"CCCC"	7	14	6	"Jack Sparrow"	"cutlass"	0.08	0	14	"WALL-E"
"583"	583	"male"	"yes"	24	"CCCC"	10	14	1	"Jack Sparrow"	"cutlass"	0.19	1	16	"Monsters, Inc."
"584"	584	"female"	"yes"	30	"CCCC"	10	14	3	"Blackbeard"	"cutlass"	0.65	1	0	"WALL-E"
"585"	585	"male"	"yes"	26	"CCCC"	9	12	4	"Anicetus"	"cutlass"	0.46	0	19	"Finding Nemo"
"586"	586	"male"	"yes"	30	"JSSFP"	11	6	5	"Blackbeard"	"cutlass"	0.78	1	20	"Inside Out"
"587"	587	"female"	"yes"	30	"JSSFP"	15	0	1	"Hook"	"cutlass"	0.4	1	1	"Inside Out"
"588"	588	"male"	"yes"	16	"CCCC"	7	5	1	"Jack Sparrow"	"cutlass"	0.69	0	18	"Brave"
"589"	589	"male"	"yes"	28	"CCCC"	7	3	5	"Jack Sparrow"	"cutlass"	0.22	0	13	"A Bug's Life"
"590"	590	"female"	"yes"	24	"CCCC"	9	1	0	"Jack Sparrow"	"cutlass"	0.68	1	0	"Inside Out"
"591"	591	"female"	"no"	30	"CCCC"	10	1	4	"Lewis Scot"	"sabre"	0.72	1	0	"Inside Out"
"592"	592	"male"	"yes"	23	"CCCC"	5	7	3	"Jack Sparrow"	"cutlass"	0.22	1	22	"Up"
"593"	593	"female"	"yes"	33	"JSSFP"	11	2	3	"Jack Sparrow"	"cutlass"	0.26	1	0	"Inside Out"
"594"	594	"male"	"yes"	15	"CCCC"	7	7	1	"Jack Sparrow"	"cutlass"	0.38	0	8	"Monsters University"
"595"	595	"male"	"yes"	19	"CCCC"	18	10	2	"Jack Sparrow"	"cutlass"	3.79	0	30	"Finding Nemo"
"596"	596	"female"	"yes"	23	"CCCC"	10	9	4	"Jack Sparrow"	"cutlass"	0.45	1	1	"Inside Out"
"597"	597	"male"	"yes"	25	"CCCC"	12	13	4	"Jack Sparrow"	"cutlass"	0.22	1	24	"Toy Story 2"
"598"	598	"female"	"yes"	24	"CCCC"	5	2	1	"Lewis Scot"	"cutlass"	0.3	0	1	"WALL-E"
"599"	599	"male"	"yes"	25	"CCCC"	8	13	2	"Jack Sparrow"	"cutlass"	1.02	1	13	"Monsters University"
"600"	600	"male"	"yes"	29	"CCCC"	14	28	4	"Jack Sparrow"	"cutlass"	0.18	1	21	"Monsters University"
"601"	601	"male"	"yes"	26	"CCCC"	9	1	7	"Jack Sparrow"	"cutlass"	0.42	1	19	"Toy Story"
"602"	602	"male"	"yes"	25	"CCCC"	4	2	1	"Jack Sparrow"	"cutlass"	1.07	0	5	"Finding Nemo"
"603"	603	"male"	"yes"	17	"CCCC"	14	10	2	"Edward Low"	"cutlass"	0.79	1	18	"WALL-E"
"604"	604	"other"	"yes"	27	"CCCC"	13	5	4	"Blackbeard"	"cutlass"	0.76	0	13	"Up"
"605"	605	"male"	"yes"	25	"CCCC"	10	6	0	"Jack Sparrow"	"cutlass"	0.04	0	22	"WALL-E"
"606"	606	"male"	"yes"	23	"CCCC"	12	2	1	"Hook"	"cutlass"	0.15	0	27	"A Bug's Life"
"607"	607	"female"	"yes"	30	"CCCC"	9	7	5	"Edward Low"	"cutlass"	0.16	1	0	"Cars"
"608"	608	"female"	"yes"	34	"CCCC"	13	24	2	"Hook"	"cutlass"	0.11	1	0	"Inside Out"
"609"	609	"female"	"no"	27	"CCCC"	6	12	5	"Lewis Scot"	"banana"	10.4	1	0	"Up"
"610"	610	"male"	"yes"	29	"JSSFP"	12	17	0	"Jack Sparrow"	"scimitar"	12.86	1	22	"Cars 2"
"611"	611	"male"	"yes"	23	"CCCC"	10	5	1	"Jack Sparrow"	"cutlass"	1.08	1	16	"Inside Out"
"612"	612	"male"	"yes"	35	"JSSFP"	16	5	2	"Jack Sparrow"	"cutlass"	0.52	1	30	"Monsters, Inc."
"613"	613	"male"	"yes"	27	"CCCC"	12	3	1	"Jack Sparrow"	"cutlass"	1.61	0	26	"Finding Nemo"
"614"	614	"female"	"yes"	30	"CCCC"	9	2	2	"Blackbeard"	"cutlass"	0.01	1	1	"Inside Out"
"615"	615	"female"	"yes"	28	"CCCC"	14	3	1	"Lewis Scot"	"cutlass"	0.52	1	0	"WALL-E"
"616"	616	"female"	"yes"	40	"JSSFP"	12	12	0	"Hook"	"sabre"	1.8	1	1	"Inside Out"
"617"	617	"female"	"yes"	40	"JSSFP"	7	11	1	"Jack Sparrow"	"cutlass"	0.78	0	0	"Monsters University"
"618"	618	"male"	"yes"	27	"CCCC"	16	4	5	"Jack Sparrow"	"cutlass"	0.11	1	26	"Monsters, Inc."
"619"	619	"male"	"yes"	22	"CCCC"	10	9	1	"Jack Sparrow"	"cutlass"	0.26	1	16	"Inside Out"
"620"	620	"female"	"yes"	25	"CCCC"	14	2	1	"Jack Sparrow"	"cutlass"	1.42	1	0	"Toy Story 3"
"621"	621	"male"	"yes"	25	"CCCC"	8	2	0	"Lewis Scot"	"cutlass"	1.74	1	5	"Monsters University"
"622"	622	"female"	"yes"	29	"CCCC"	11	10	8	"Edward Low"	"cutlass"	0.46	0	0	"Finding Nemo"
"623"	623	"female"	"yes"	25	"CCCC"	1	12	1	"Lewis Scot"	"cutlass"	0.95	1	1	"Inside Out"
"624"	624	"female"	"yes"	18	"CCCC"	8	6	3	"Lewis Scot"	"cutlass"	0.09	1	0	"Monsters, Inc."
"625"	625	"male"	"yes"	19	"CCCC"	13	6	1	"Jack Sparrow"	"cutlass"	0.64	0	29	"Monsters University"
"626"	626	"female"	"yes"	30	"JSSFP"	10	33	2	"Hook"	"cutlass"	0.1	1	0	"The Incredibles"
"627"	627	"male"	"yes"	30	"JSSFP"	11	7	3	"Anicetus"	"cutlass"	0.41	1	27	"Inside Out"
"628"	628	"female"	"yes"	24	"CCCC"	7	3	2	"Anicetus"	"cutlass"	1.29	1	0	"Monsters, Inc."
"629"	629	"female"	"yes"	22	"CCCC"	11	1	1	"Hook"	"cutlass"	1.41	1	0	"A Bug's Life"
"630"	630	"female"	"yes"	24	"CCCC"	11	3	0	"Blackbeard"	"cutlass"	3.24	1	2	"Cars"
"631"	631	"male"	"yes"	18	"CCCC"	9	17	1	"Hook"	"cutlass"	1.26	1	14	"Monsters University"
"632"	632	"male"	"yes"	30	"CCCC"	5	0	17	"Jack Sparrow"	"cutlass"	1.85	1	11	"Inside Out"
"633"	633	"other"	"yes"	19	"CCCC"	11	0	1	"Lewis Scot"	"cutlass"	0.83	1	18	"The Incredibles"
"634"	634	"male"	"yes"	28	"CCCC"	10	1	1	"Lewis Scot"	"cutlass"	0.47	0	20	"Finding Nemo"
"635"	635	"male"	"yes"	24	"CCCC"	8	1	2	"Jack Sparrow"	"cutlass"	0.3	1	12	"Inside Out"
"636"	636	"male"	"yes"	20	"CCCC"	5	2	1	"Jack Sparrow"	"cutlass"	0.38	0	13	"The Incredibles"
"637"	637	"female"	"yes"	23	"CCCC"	13	3	0	"Edward Low"	"scimitar"	3.56	1	0	"Inside Out"
"638"	638	"female"	"yes"	33	"JSSFP"	6	9	1	"Jack Sparrow"	"cutlass"	1.18	1	0	"Monsters University"
"639"	639	"female"	"yes"	31	"JSSFP"	7	13	1	"Lewis Scot"	"cutlass"	0.85	0	0	"Finding Nemo"
"640"	640	"male"	"yes"	23	"CCCC"	11	1	1	"Jack Sparrow"	"cutlass"	0.54	1	25	"Inside Out"
"641"	641	"female"	"yes"	25	"JSSFP"	6	0	2	"Hook"	"cutlass"	0.01	1	0	"Inside Out"
"642"	642	"female"	"yes"	26	"CCCC"	10	10	0	"Hook"	"cutlass"	0.51	0	0	"The Incredibles"
"643"	643	"female"	"yes"	28	"CCCC"	6	7	2	"Lewis Scot"	"sabre"	6.76	1	0	"Inside Out"
"644"	644	"male"	"yes"	22	"CCCC"	10	8	0	"Jack Sparrow"	"cutlass"	0.98	0	29	"Finding Nemo"
"645"	645	"female"	"yes"	29	"JSSFP"	16	9	7	"Blackbeard"	"cutlass"	0.55	1	1	"A Bug's Life"
"646"	646	"female"	"yes"	33	"JSSFP"	9	4	2	"Lewis Scot"	"cutlass"	0.31	0	1	"Toy Story"
"647"	647	"male"	"yes"	26	"CCCC"	11	7	1	"Jack Sparrow"	"cutlass"	0.5	1	19	"Inside Out"
"648"	648	"male"	"yes"	28	"CCCC"	8	11	1	"Jack Sparrow"	"cutlass"	0.12	0	11	"Finding Nemo"
"649"	649	"male"	"yes"	23	"CCCC"	10	3	3	"Jack Sparrow"	"cutlass"	0.71	0	18	"A Bug's Life"
"650"	650	"female"	"yes"	39	"JSSFP"	15	12	1	"Hook"	"scimitar"	18.53	0	1	"Finding Nemo"
"651"	651	"male"	"yes"	26	"CCCC"	13	8	5	"Jack Sparrow"	"cutlass"	0.84	1	18	"Inside Out"
"652"	652	"female"	"yes"	38	"JSSFP"	8	1	10	"Lewis Scot"	"cutlass"	0.65	1	0	"Inside Out"
"653"	653	"male"	"yes"	26	"CCCC"	17	0	1	"Jack Sparrow"	"cutlass"	0.3	1	17	"The Incredibles"
"654"	654	"female"	"yes"	34	"JSSFP"	11	2	1	"Lewis Scot"	"cutlass"	0.06	1	0	"Monsters University"
"655"	655	"female"	"yes"	33	"JSSFP"	14	1	5	"Edward Low"	"cutlass"	1.11	1	0	"Toy Story 3"
"656"	656	"male"	"yes"	27	"CCCC"	6	5	7	"Jack Sparrow"	"banana"	32.16	0	17	"Finding Nemo"
"657"	657	"other"	"yes"	20	"CCCC"	13	1	3	"Blackbeard"	"cutlass"	0.06	1	20	"Inside Out"
"658"	658	"female"	"yes"	27	"CCCC"	10	2	2	"Anicetus"	"cutlass"	1.01	0	0	"WALL-E"
"659"	659	"female"	"yes"	23	"CCCC"	7	2	1	"Anicetus"	"cutlass"	1.09	0	2	"Finding Nemo"
"660"	660	"male"	"yes"	21	"CCCC"	8	15	3	"Jack Sparrow"	"cutlass"	0.04	1	19	"Inside Out"
